OBJECTID *,Shape *,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
4421,Polygon,1907,California,Contract County,Los Angeles County, ,0,6/19/1907,<Null>,14 - Unknown / Unidentified,,<Null>,239.093,<Null>,Suppression (Wildfire),0,3812.68924,967574.9861
4422,Polygon,1907,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,88.17688,<Null>,Suppression (Wildfire),0,2698.997276,356839.1666
4423,Polygon,1907,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,170.3107,<Null>,Suppression (Wildfire),0,3693.972148,689222.7678
2207,Polygon,1908,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,214.4445,<Null>,Suppression (Wildfire),0,3613.628547,867825.9324
2208,Polygon,1908,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,161.8448,<Null>,Suppression (Wildfire),0,3606.47699,654962.734
2209,Polygon,1908,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,15.14994,<Null>,Suppression (Wildfire),0,903.776593,61309.63416
2210,Polygon,1908,California,Contract County,Ventura County,REEVES,0,7/1/1908,<Null>,14 - Unknown / Unidentified,,<Null>,859.3488,<Null>,Suppression (Wildfire),0,9553.420271,3477661.306
2211,Polygon,1908,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,22.32677,<Null>,Suppression (Wildfire),0,1211.425488,90353.25176
2212,Polygon,1908,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,3.876898,<Null>,Suppression (Wildfire),0,503.804857,15689.24897
2213,Polygon,1908,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,38.24689,<Null>,Suppression (Wildfire),0,1441.428041,154779.685
2214,Polygon,1908,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1360.047,<Null>,Suppression (Wildfire),0,10076.52482,5503912.725
2215,Polygon,1908,California,California Department of Forestry and Fire Protection,Humboldt - Del Norte CAL FIRE,LUFFENHOLZ,0,9/26/1908,<Null>,14 - Unknown / Unidentified,,<Null>,7433.902,<Null>,Suppression (Wildfire),0,24020.79155,30083933.94
2696,Polygon,1908,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,169.7176,<Null>,Suppression (Wildfire),3,3306.334753,686822.7706
2697,Polygon,1908,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,1258.932,<Null>,Suppression (Wildfire),1,9273.421022,5094718.046
2698,Polygon,1908,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,631.2459,<Null>,Suppression (Wildfire),2,6357.926403,2554561.544
2699,Polygon,1908,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,219.4693,<Null>,Suppression (Wildfire),5,4304.863265,888160.8833
15772,Polygon,1908,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,252.1225,8 - Unknown,Suppression (Wildfire),72,4040.983202,1020303.529
15773,Polygon,1908,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,2484.019,8 - Unknown,Suppression (Wildfire),164,18746.22789,10052466.45
15774,Polygon,1908,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,4627.249,8 - Unknown,Suppression (Wildfire),3,19087.09499,18725811.24
843,Polygon,1909,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,2532.95,<Null>,Suppression (Wildfire),2,15738.75351,10250487.15
844,Polygon,1909,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,173.4995,<Null>,Suppression (Wildfire),1,4878.17725,702127.4574
845,Polygon,1909,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,293.7128,<Null>,Suppression (Wildfire),4,4156.835616,1188613.657
846,Polygon,1909,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,155.7324,<Null>,Suppression (Wildfire),3,3414.950736,630226.8167
2216,Polygon,1909,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,415.0195,<Null>,Suppression (Wildfire),0,5488.025368,1679524.218
2217,Polygon,1909,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,267.4098,<Null>,Suppression (Wildfire),0,3837.088459,1082169.044
2218,Polygon,1909,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,19.08207,<Null>,Suppression (Wildfire),0,1201.393717,77222.3916
2219,Polygon,1909,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,20.45699,<Null>,Suppression (Wildfire),0,1035.737317,82786.49122
2220,Polygon,1909,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,104.3227,<Null>,Suppression (Wildfire),0,2449.23709,422178.9873
2546,Polygon,1909,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,513.7844,<Null>,Suppression (Wildfire),8,5952.829742,2079211.84
2695,Polygon,1909,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,34.24248,<Null>,Suppression (Wildfire),0,1446.6969,138574.4038
2971,Polygon,1909,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,288.6514,<Null>,Suppression (Wildfire),7,5530.760758,1168130.779
2996,Polygon,1909,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,10.37127,<Null>,Suppression (Wildfire),0,793.034577,41971.02066
3069,Polygon,1909,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,654.6441,<Null>,Suppression (Wildfire),6,8119.382167,2649250.642
3070,Polygon,1909,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,217.8575,<Null>,Suppression (Wildfire),5,4174.943638,881638.0788
3933,Polygon,1909,California,USDA Forest Service,Six Rivers National Forest,N/A,0,5/3/1909,<Null>,14 - Unknown / Unidentified,,<Null>,59.73897,<Null>,Suppression (Wildfire),1,1745.201971,241755.0185
3934,Polygon,1909,California,USDA Forest Service,Six Rivers National Forest,N/A,0,7/19/1909,<Null>,14 - Unknown / Unidentified,,<Null>,4.97855,<Null>,Suppression (Wildfire),2,503.811371,20147.47756
4424,Polygon,1909,California,Contract County,Los Angeles County,SHOEMAKER,0,8/14/1909,<Null>,14 - Unknown / Unidentified,,<Null>,450.5347,<Null>,Suppression (Wildfire),0,7194.501821,1823249.412
4425,Polygon,1909,California,Contract County,Ventura County,HORN CANYON,0,9/1/1909,<Null>,14 - Unknown / Unidentified,,<Null>,3174.515,<Null>,Suppression (Wildfire),0,18048.46401,12846804.73
4426,Polygon,1909,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,14.92883,<Null>,Suppression (Wildfire),0,928.262304,60414.81431
7777,Polygon,1909,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,896.2273,<Null>,Suppression (Wildfire),9,8776.337193,3626903.302
15817,Polygon,1909,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,509.6057,8 - Unknown,Suppression (Wildfire),192,6366.50362,2062301.269
15818,Polygon,1909,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,14412.88,8 - Unknown,Suppression (Wildfire),235,45375.73536,58326837.49
15819,Polygon,1909,California,USDA Forest Service,Stanislaus National Forest, ,<Null>,<Null>,<Null>,14 - Unknown / Unidentified,20090305,0,9730.191,8 - Unknown,Suppression (Wildfire),188,46318.57798,39376687.74
768,Polygon,1910,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,842.7867,<Null>,Suppression (Wildfire),1,7282.780192,3410636.592
2035,Polygon,1910,California,USDA Forest Service,Six Rivers National Forest,ULLATHORNE 2,0,9/24/1910,<Null>,4 - Campfire,,<Null>,79.66118,<Null>,Suppression (Wildfire),200024,2015.300076,322377.3467
2036,Polygon,1910,California,USDA Forest Service,Six Rivers National Forest,BULL CREEK,0,8/5/1910,<Null>,4 - Campfire,,<Null>,56.89722,<Null>,Suppression (Wildfire),200015,2138.527105,230254.8615
2083,Polygon,1910,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,597.7493,<Null>,Suppression (Wildfire),1,6563.507899,2419005.766
2084,Polygon,1910,California,USDA Forest Service,Six Rivers National Forest,BLUFF CREEK,0,7/24/1910,<Null>,4 - Campfire,,<Null>,298.7166,<Null>,Suppression (Wildfire),200013,3902.529454,1208863.004
2085,Polygon,1910,California,USDA Forest Service,Six Rivers National Forest,CRAWFORD CREEK 2,0,8/7/1910,<Null>,7 - Arson,,<Null>,497.8851,<Null>,Suppression (Wildfire),200016,5038.266153,2014869.432
2086,Polygon,1910,California,USDA Forest Service,Six Rivers National Forest,MILL CREEK,0,8/15/1910,<Null>,4 - Campfire,,<Null>,398.2932,<Null>,Suppression (Wildfire),200017,4506.274733,1611835.155
2087,Polygon,1910,California,USDA Forest Service,Six Rivers National Forest,HOPKINS CREEK,0,8/29/1910,<Null>,9 - Miscellaneous,,<Null>,497.8733,<Null>,Suppression (Wildfire),200018,5038.203587,2014821.821
2088,Polygon,1910,California,USDA Forest Service,Six Rivers National Forest,ULLATHORNE PEAK,0,9/1/1910,<Null>,14 - Unknown / Unidentified,,<Null>,159.3289,<Null>,Suppression (Wildfire),200019,2850.12276,644781.0591
2089,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,4411.619,<Null>,Suppression (Wildfire),11,18352.54386,17853188.68
2090,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,113.5814,<Null>,Suppression (Wildfire),13,3071.785495,459647.5996
2091,Polygon,1910,California,USDA Forest Service,Six Rivers National Forest,BEE LAKE,0,9/8/1910,<Null>,14 - Unknown / Unidentified,,<Null>,298.7191,<Null>,Suppression (Wildfire),200021,3902.544497,1208873.182
2092,Polygon,1910,California,USDA Forest Service,Six Rivers National Forest,RED CAP,0,9/10/1910,<Null>,5 - Debris,,<Null>,497.8814,<Null>,Suppression (Wildfire),200022,5038.246232,2014854.684
2093,Polygon,1910,California,USDA Forest Service,Six Rivers National Forest,MILL CREEK,0,9/12/1910,<Null>,14 - Unknown / Unidentified,,<Null>,597.4611,<Null>,Suppression (Wildfire),200023,5519.135958,2417839.391
2166,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,2253.789,<Null>,Suppression (Wildfire),20,13562.85252,9120759.353
2167,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,239.0064,<Null>,Suppression (Wildfire),17,4356.853523,967224.5381
2168,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,387.763,<Null>,Suppression (Wildfire),21,5087.884393,1569221.147
2997,Polygon,1910,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,103.3103,<Null>,Suppression (Wildfire),0,2380.723533,418082.1203
2998,Polygon,1910,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,106.3393,<Null>,Suppression (Wildfire),0,3384.24949,430340.0616
2999,Polygon,1910,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,105.5333,<Null>,Suppression (Wildfire),0,2476.00806,427078.244
3000,Polygon,1910,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,54.22202,<Null>,Suppression (Wildfire),0,1858.192335,219428.7334
3001,Polygon,1910,California,Contract County,Ventura County,COYOTE CREEK,0,7/1/1910,<Null>,14 - Unknown / Unidentified,,<Null>,11226.82,<Null>,Suppression (Wildfire),0,28728.48059,45433344.32
3002,Polygon,1910,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,850.1406,<Null>,Suppression (Wildfire),8,8549.517226,3440397.027
3003,Polygon,1910,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,24.19031,<Null>,Suppression (Wildfire),0,1220.458931,97894.71359
3004,Polygon,1910,California,USDA Forest Service,San Bernardino National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,61.81472,<Null>,Suppression (Wildfire),0,2235.640855,250155.2806
3005,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,943.5782,<Null>,Suppression (Wildfire),7,8627.040416,3818525.641
3006,Polygon,1910,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,981.2424,<Null>,Suppression (Wildfire),3,13674.40557,3970946.922
3007,Polygon,1910,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,27.57645,<Null>,Suppression (Wildfire),5,1264.293717,111597.9411
3008,Polygon,1910,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,95.74308,<Null>,Suppression (Wildfire),1,2869.754626,387458.5116
3009,Polygon,1910,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,517.5699,<Null>,Suppression (Wildfire),3,6505.229847,2094531.329
3010,Polygon,1910,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,520.2089,<Null>,Suppression (Wildfire),9,6118.225022,2105210.477
3011,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,773.008,<Null>,Suppression (Wildfire),3,7659.996098,3128252.372
3012,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,312.2007,<Null>,Suppression (Wildfire),4,4492.741445,1263431.352
3013,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,897.4059,<Null>,Suppression (Wildfire),22,10543.43636,3631672.69
3014,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,722.3987,<Null>,Suppression (Wildfire),5,6748.29313,2923443.756
3015,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,187.2357,<Null>,Suppression (Wildfire),6,3616.832721,757716.2185
3016,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,277.9165,<Null>,Suppression (Wildfire),10,4236.675502,1124688.004
3703,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,2851.978,<Null>,Suppression (Wildfire),12,17751.1044,11541543.71
3704,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,485.0442,<Null>,Suppression (Wildfire),18,5612.378375,1962904.33
3935,Polygon,1910,California,Contract County,Los Angeles County, ,0,10/24/1910,<Null>,14 - Unknown / Unidentified,,<Null>,81.20547,<Null>,Suppression (Wildfire),0,2342.0074,328626.8752
3936,Polygon,1910,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,19.34588,<Null>,Suppression (Wildfire),0,1106.179188,78290.00359
3937,Polygon,1910,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,488.2529,<Null>,Suppression (Wildfire),0,5331.762363,1975889.523
3938,Polygon,1910,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,53.15908,<Null>,Suppression (Wildfire),0,1846.597699,215127.1677
3939,Polygon,1910,California,Contract County,Los Angeles County, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,27.33145,<Null>,Suppression (Wildfire),0,1194.581769,110606.4576
4017,Polygon,1910,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,18928.94,<Null>,Suppression (Wildfire),6,45622.945,76602705.79
4018,Polygon,1910,California,USDA Forest Service,Lassen National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,9445.519,<Null>,Suppression (Wildfire),14,38193.31892,38224656.68
4019,Polygon,1910,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,328.5502,<Null>,Suppression (Wildfire),3,4473.929679,1329595.551
4020,Polygon,1910,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,1 - Lightning,,<Null>,2059.645,<Null>,Suppression (Wildfire),4,12624.18632,8335087.405
4021,Polygon,1910,California,USDA Forest Service,Sequoia National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,26.69273,<Null>,Suppression (Wildfire),4,1402.787418,108021.6644
4427,Polygon,1910,California,USDA Forest Service,Tahoe National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified, ,<Null>,519.2299,<Null>,Suppression (Wildfire),8,7208.354624,2101249.037
4428,Polygon,1910,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,1314.683,<Null>,Suppression (Wildfire),4,13147.54049,5320334.891
4429,Polygon,1910,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,78.96289,<Null>,Suppression (Wildfire),11,3157.959444,319551.4749
4430,Polygon,1910,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,158.7472,<Null>,Suppression (Wildfire),1,3458.221243,642427.229
4431,Polygon,1910,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,168.6955,<Null>,Suppression (Wildfire),10,4380.361878,682686.5736
4432,Polygon,1910,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,1988.879,<Null>,Suppression (Wildfire),2,13887.73557,8048707.725
4433,Polygon,1910,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,14 - Unknown / Unidentified,,<Null>,203.3346,<Null>,Suppression (Wildfire),5,5383.4492,822865.9427
4434,Polygon,1910,California,USDA Forest Service,Cleveland National Forest, ,0,<Null>,<Null>,9 - Miscellaneous,,<Null>,222.2576,<Null>,Suppression (Wildfire),6,5297.834786,899444.4327
